run,epoch,loss,train_auprc,valid_auprc,valid_auc,best_epoch,gap_train_valid
FINAL_mlp_hidden_confounder_seed20260724,166,0.1281,0.9857,0.9175,0.951,163,0.06820000000000004
FINAL_mlp_hidden_confounder_seed20260724,167,0.1245,0.9855,0.9145,0.9495,163,0.07100000000000006
FINAL_mlp_hidden_confounder_seed20260724,168,0.1279,0.9857,0.9137,0.949,163,0.07200000000000006
FINAL_mlp_hidden_confounder_seed20260724,169,0.1268,0.9862,0.9131,0.9488,163,0.07309999999999994
FINAL_mlp_hidden_confounder_seed20260724,170,0.1239,0.9866,0.913,0.9489,163,0.0736
FINAL_mlp_hidden_confounder_seed20260724,171,0.1242,0.9873,0.9144,0.9503,163,0.07289999999999996
FINAL_mlp_hidden_confounder_seed20260724,172,0.1304,0.9877,0.9148,0.9507,163,0.07290000000000008
FINAL_mlp_hidden_confounder_seed20260724,173,0.1292,0.988,0.9144,0.9509,163,0.0736
FINAL_mlp_hidden_confounder_seed20260724,174,0.1283,0.9881,0.9138,0.9505,163,0.07430000000000003
FINAL_mlp_hidden_confounder_seed20260724,175,0.1144,0.988,0.9127,0.9495,163,0.07530000000000003
FINAL_mlp_hidden_confounder_seed20260724,176,0.1191,0.9878,0.9125,0.9488,163,0.07530000000000003
FINAL_mlp_hidden_confounder_seed20260724,177,0.1229,0.988,0.9125,0.9487,163,0.07550000000000001
FINAL_mlp_hidden_confounder_seed20260724,178,0.1235,0.9884,0.9132,0.9492,163,0.07519999999999993
FINAL_mlp_hidden_confounder_seed20260724,179,0.1145,0.989,0.9143,0.9502,163,0.07469999999999999
FINAL_mlp_hidden_confounder_seed20260724,180,0.1125,0.9894,0.9146,0.9504,163,0.07479999999999998
FINAL_mlp_hidden_confounder_seed20260724,181,0.1122,0.9898,0.9156,0.9505,163,0.07420000000000004
FINAL_mlp_hidden_confounder_seed20260724,182,0.1159,0.9899,0.9149,0.9501,163,0.07499999999999996
FINAL_mlp_hidden_confounder_seed20260724,183,0.1322,0.99,0.9148,0.9496,163,0.07520000000000004
FINAL_mlp_hidden_confounder_seed20260724,184,0.1178,0.9898,0.9133,0.9489,163,0.07650000000000001
FINAL_mlp_hidden_confounder_seed20260724,185,0.1199,0.9898,0.9137,0.9493,163,0.07610000000000006
FINAL_mlp_hidden_confounder_seed20260724,186,0.1149,0.9896,0.9125,0.9493,163,0.07710000000000006
FINAL_mlp_hidden_confounder_seed20260724,187,0.1149,0.9894,0.9112,0.9487,163,0.07819999999999994
FINAL_mlp_hidden_confounder_seed20260724,188,0.1065,0.9897,0.9111,0.9488,163,0.0786
FINAL_mlp_hidden_confounder_seed20260724,189,0.1123,0.9898,0.9125,0.949,163,0.07730000000000004
FINAL_mlp_hidden_confounder_seed20260724,190,0.1002,0.9898,0.9127,0.9489,163,0.07710000000000006
FINAL_mlp_hidden_confounder_seed20260724,191,0.1245,0.9899,0.9122,0.9489,163,0.07769999999999999
FINAL_mlp_hidden_confounder_seed20260724,192,0.1089,0.99,0.9105,0.9484,163,0.07950000000000002
FINAL_mlp_hidden_confounder_seed20260724,193,0.1038,0.9902,0.9092,0.9478,163,0.08099999999999996
FINAL_mlp_hidden_confounder_seed20260724,194,0.1013,0.9904,0.9049,0.9466,163,0.08549999999999991
FINAL_mlp_hidden_confounder_seed20260724,195,0.0993,0.9901,0.903,0.946,163,0.08709999999999996
FINAL_mlp_hidden_confounder_seed20260724,196,0.1128,0.9905,0.902,0.946,163,0.08850000000000002
FINAL_mlp_hidden_confounder_seed20260724,197,0.1004,0.9909,0.9,0.9455,163,0.09089999999999998
FINAL_mlp_hidden_confounder_seed20260724,198,0.1098,0.9915,0.9027,0.9468,163,0.0888000000000001
FINAL_mlp_hidden_confounder_seed20260724,199,0.0988,0.9919,0.9038,0.947,163,0.08809999999999996
FINAL_mlp_hidden_confounder_seed20260724,200,0.0916,0.992,0.9021,0.9466,163,0.08989999999999998
FINAL_mlp_hidden_confounder_seed20260725,1,1.0518,0.3546,0.3137,0.6095,1,0.04090000000000005
FINAL_mlp_hidden_confounder_seed20260725,2,1.0338,0.4885,0.4409,0.696,2,0.047599999999999976
FINAL_mlp_hidden_confounder_seed20260725,3,1.0135,0.5729,0.4943,0.7166,3,0.07859999999999995
FINAL_mlp_hidden_confounder_seed20260725,4,0.9917,0.5847,0.5117,0.7237,4,0.07299999999999995
FINAL_mlp_hidden_confounder_seed20260725,5,0.9846,0.5959,0.5197,0.7344,5,0.07619999999999993
FINAL_mlp_hidden_confounder_seed20260725,6,0.9641,0.6093,0.5275,0.7509,6,0.08179999999999998
FINAL_mlp_hidden_confounder_seed20260725,7,0.96,0.619,0.5323,0.7591,7,0.0867
FINAL_mlp_hidden_confounder_seed20260725,8,0.94,0.6253,0.5375,0.7675,8,0.08779999999999999
FINAL_mlp_hidden_confounder_seed20260725,9,0.9457,0.6339,0.5364,0.7736,8,0.09750000000000003
FINAL_mlp_hidden_confounder_seed20260725,10,0.9251,0.6454,0.5388,0.7852,10,0.10660000000000003
FINAL_mlp_hidden_confounder_seed20260725,11,0.9223,0.656,0.5477,0.7946,11,0.10830000000000006
FINAL_mlp_hidden_confounder_seed20260725,12,0.8998,0.6654,0.5525,0.7977,12,0.1129
FINAL_mlp_hidden_confounder_seed20260725,13,0.8823,0.6742,0.5664,0.8041,13,0.1078
FINAL_mlp_hidden_confounder_seed20260725,14,0.8933,0.6851,0.5782,0.8143,14,0.1069
FINAL_mlp_hidden_confounder_seed20260725,15,0.874,0.6954,0.591,0.8235,15,0.10440000000000005
FINAL_mlp_hidden_confounder_seed20260725,16,0.8595,0.707,0.6028,0.8296,16,0.10419999999999996
FINAL_mlp_hidden_confounder_seed20260725,17,0.8453,0.7163,0.6108,0.838,17,0.10550000000000004
FINAL_mlp_hidden_confounder_seed20260725,18,0.8552,0.7258,0.6163,0.8443,18,0.10950000000000004
FINAL_mlp_hidden_confounder_seed20260725,19,0.8262,0.7353,0.6281,0.8519,19,0.10719999999999996
FINAL_mlp_hidden_confounder_seed20260725,20,0.8184,0.7471,0.6431,0.8609,20,0.10399999999999998
FINAL_mlp_hidden_confounder_seed20260725,21,0.8052,0.7578,0.653,0.8652,21,0.1048
FINAL_mlp_hidden_confounder_seed20260725,22,0.7825,0.7671,0.6658,0.8674,22,0.10130000000000006
FINAL_mlp_hidden_confounder_seed20260725,23,0.7589,0.7746,0.6744,0.8691,23,0.10019999999999996
FINAL_mlp_hidden_confounder_seed20260725,24,0.7546,0.7825,0.6823,0.8727,24,0.10019999999999996
FINAL_mlp_hidden_confounder_seed20260725,25,0.7228,0.7913,0.6909,0.8776,25,0.10040000000000004
FINAL_mlp_hidden_confounder_seed20260725,26,0.6922,0.8015,0.7024,0.8847,26,0.09909999999999997
FINAL_mlp_hidden_confounder_seed20260725,27,0.6948,0.8114,0.7179,0.8923,27,0.09350000000000003
FINAL_mlp_hidden_confounder_seed20260725,28,0.6892,0.8216,0.7258,0.8964,28,0.0958
FINAL_mlp_hidden_confounder_seed20260725,29,0.6444,0.8309,0.7354,0.9005,29,0.09549999999999992
FINAL_mlp_hidden_confounder_seed20260725,30,0.6262,0.8399,0.7429,0.9033,30,0.09699999999999998
FINAL_mlp_hidden_confounder_seed20260725,31,0.6093,0.8503,0.7525,0.9068,31,0.0978
FINAL_mlp_hidden_confounder_seed20260725,32,0.5852,0.8599,0.7597,0.909,32,0.10019999999999996
FINAL_mlp_hidden_confounder_seed20260725,33,0.5677,0.8688,0.7645,0.9116,33,0.10430000000000006
FINAL_mlp_hidden_confounder_seed20260725,34,0.5458,0.8778,0.7751,0.914,34,0.10270000000000001
FINAL_mlp_hidden_confounder_seed20260725,35,0.5367,0.8877,0.7815,0.918,35,0.10620000000000007
FINAL_mlp_hidden_confounder_seed20260725,36,0.5134,0.8949,0.788,0.921,36,0.1069
FINAL_mlp_hidden_confounder_seed20260725,37,0.4768,0.9025,0.7853,0.9236,36,0.11719999999999997
FINAL_mlp_hidden_confounder_seed20260725,38,0.4973,0.9091,0.7836,0.9243,36,0.12550000000000006
FINAL_mlp_hidden_confounder_seed20260725,39,0.4582,0.9166,0.7838,0.9245,36,0.13279999999999992
FINAL_mlp_hidden_confounder_seed20260725,40,0.4346,0.922,0.7893,0.9246,40,0.13270000000000004
FINAL_mlp_hidden_confounder_seed20260725,41,0.4309,0.9268,0.803,0.9251,41,0.12379999999999991
FINAL_mlp_hidden_confounder_seed20260725,42,0.4189,0.9301,0.7986,0.9271,41,0.13150000000000006
FINAL_mlp_hidden_confounder_seed20260725,43,0.3843,0.9332,0.8007,0.9287,41,0.13250000000000006
FINAL_mlp_hidden_confounder_seed20260725,44,0.3808,0.9357,0.8011,0.9289,41,0.13459999999999994
FINAL_mlp_hidden_confounder_seed20260725,45,0.3941,0.9391,0.8008,0.9292,41,0.1383000000000001
FINAL_mlp_hidden_confounder_seed20260725,46,0.3683,0.9413,0.8124,0.9308,46,0.12890000000000001
FINAL_mlp_hidden_confounder_seed20260725,47,0.361,0.9429,0.8194,0.9316,47,0.12349999999999994
FINAL_mlp_hidden_confounder_seed20260725,48,0.343,0.9441,0.8309,0.9337,48,0.11320000000000008
FINAL_mlp_hidden_confounder_seed20260725,49,0.3092,0.9457,0.83,0.9342,48,0.11570000000000003
FINAL_mlp_hidden_confounder_seed20260725,50,0.3094,0.9468,0.8326,0.9362,50,0.11419999999999997
FINAL_mlp_hidden_confounder_seed20260725,51,0.31,0.9481,0.838,0.9387,51,0.11010000000000009
FINAL_mlp_hidden_confounder_seed20260725,52,0.287,0.9494,0.8437,0.9408,52,0.10570000000000002
FINAL_mlp_hidden_confounder_seed20260725,53,0.2793,0.9498,0.8455,0.9412,53,0.10429999999999995
FINAL_mlp_hidden_confounder_seed20260725,54,0.2784,0.9503,0.8483,0.9423,54,0.10199999999999998
FINAL_mlp_hidden_confounder_seed20260725,55,0.2809,0.9513,0.8508,0.9431,55,0.10050000000000003
FINAL_mlp_hidden_confounder_seed20260725,56,0.2766,0.9524,0.8524,0.9437,56,0.09999999999999998
FINAL_mlp_hidden_confounder_seed20260725,57,0.275,0.953,0.8493,0.9441,56,0.1036999999999999
FINAL_mlp_hidden_confounder_seed20260725,58,0.3318,0.954,0.8438,0.9429,56,0.11019999999999996
FINAL_mlp_hidden_confounder_seed20260725,59,0.2845,0.9545,0.8445,0.9435,56,0.10999999999999999
FINAL_mlp_hidden_confounder_seed20260725,60,0.2855,0.955,0.846,0.9438,56,0.10899999999999999
FINAL_mlp_hidden_confounder_seed20260725,61,0.2644,0.9559,0.8448,0.9435,56,0.11109999999999998
FINAL_mlp_hidden_confounder_seed20260725,62,0.2451,0.9562,0.844,0.9437,56,0.11220000000000008
FINAL_mlp_hidden_confounder_seed20260725,63,0.2556,0.9565,0.843,0.9433,56,0.11350000000000005
FINAL_mlp_hidden_confounder_seed20260725,64,0.2405,0.9565,0.8433,0.944,56,0.11319999999999997
FINAL_mlp_hidden_confounder_seed20260725,65,0.2405,0.9576,0.8459,0.9451,56,0.11170000000000002
FINAL_mlp_hidden_confounder_seed20260725,66,0.2391,0.958,0.85,0.946,56,0.10799999999999998
FINAL_mlp_hidden_confounder_seed20260725,67,0.2461,0.9583,0.8535,0.9459,67,0.1048
FINAL_mlp_hidden_confounder_seed20260725,68,0.2064,0.959,0.8574,0.9462,68,0.10159999999999991
FINAL_mlp_hidden_confounder_seed20260725,69,0.227,0.9598,0.8567,0.946,68,0.10309999999999997
FINAL_mlp_hidden_confounder_seed20260725,70,0.2253,0.9602,0.857,0.9458,68,0.10320000000000007
FINAL_mlp_hidden_confounder_seed20260725,71,0.2177,0.96,0.8619,0.9459,71,0.09809999999999997
FINAL_mlp_hidden_confounder_seed20260725,72,0.2208,0.9596,0.8631,0.9459,72,0.09650000000000003
FINAL_mlp_hidden_confounder_seed20260725,73,0.2149,0.9602,0.8661,0.9461,73,0.09410000000000007
FINAL_mlp_hidden_confounder_seed20260725,74,0.2348,0.9615,0.8676,0.9464,74,0.09389999999999998
FINAL_mlp_hidden_confounder_seed20260725,75,0.2277,0.9617,0.8656,0.9449,74,0.09609999999999996
FINAL_mlp_hidden_confounder_seed20260725,76,0.2276,0.961,0.8674,0.9456,74,0.09360000000000002
FINAL_mlp_hidden_confounder_seed20260725,77,0.2139,0.9609,0.8689,0.9461,77,0.09199999999999997
FINAL_mlp_hidden_confounder_seed20260725,78,0.2091,0.9617,0.869,0.9467,78,0.0927
FINAL_mlp_hidden_confounder_seed20260725,79,0.2134,0.9624,0.8684,0.947,78,0.09400000000000008
FINAL_mlp_hidden_confounder_seed20260725,80,0.2128,0.9623,0.8677,0.9473,78,0.09460000000000002
FINAL_mlp_hidden_confounder_seed20260725,81,0.2107,0.9619,0.8668,0.9467,78,0.09509999999999996
FINAL_mlp_hidden_confounder_seed20260725,82,0.2097,0.9622,0.8673,0.947,78,0.0949000000000001
FINAL_mlp_hidden_confounder_seed20260725,83,0.2193,0.9627,0.8659,0.9474,78,0.0968
FINAL_mlp_hidden_confounder_seed20260725,84,0.2153,0.9636,0.8672,0.9482,78,0.09640000000000004
FINAL_mlp_hidden_confounder_seed20260725,85,0.2072,0.9639,0.8679,0.9482,78,0.09599999999999997
FINAL_mlp_hidden_confounder_seed20260725,86,0.2085,0.9642,0.871,0.9489,86,0.09319999999999995
FINAL_mlp_hidden_confounder_seed20260725,87,0.191,0.9649,0.8729,0.9494,87,0.09199999999999997
FINAL_mlp_hidden_confounder_seed20260725,88,0.2064,0.9648,0.8769,0.9504,88,0.08789999999999998
FINAL_mlp_hidden_confounder_seed20260725,89,0.1931,0.9649,0.877,0.9505,89,0.08789999999999998
FINAL_mlp_hidden_confounder_seed20260725,90,0.1918,0.9651,0.8785,0.9512,90,0.08660000000000001
FINAL_mlp_hidden_confounder_seed20260725,91,0.1932,0.9656,0.8785,0.9512,90,0.08710000000000007
FINAL_mlp_hidden_confounder_seed20260725,92,0.193,0.9657,0.8794,0.9514,92,0.08630000000000004
FINAL_mlp_hidden_confounder_seed20260725,93,0.193,0.9655,0.8807,0.952,93,0.08479999999999999
FINAL_mlp_hidden_confounder_seed20260725,94,0.1882,0.9657,0.8801,0.9517,93,0.08560000000000001
FINAL_mlp_hidden_confounder_seed20260725,95,0.1831,0.9654,0.8837,0.9525,95,0.0817
FINAL_mlp_hidden_confounder_seed20260725,96,0.1814,0.9654,0.8855,0.9529,96,0.07990000000000008
FINAL_mlp_hidden_confounder_seed20260725,97,0.1784,0.9657,0.8865,0.9531,97,0.07920000000000005
FINAL_mlp_hidden_confounder_seed20260725,98,0.1866,0.9663,0.8898,0.9535,98,0.07650000000000001
FINAL_mlp_hidden_confounder_seed20260725,99,0.1846,0.9664,0.8886,0.9534,98,0.07780000000000009
FINAL_mlp_hidden_confounder_seed20260725,100,0.1962,0.9673,0.8875,0.9532,98,0.0798000000000001
FINAL_mlp_hidden_confounder_seed20260725,101,0.1933,0.9673,0.8866,0.9531,98,0.0807
FINAL_mlp_hidden_confounder_seed20260725,102,0.1826,0.9678,0.8848,0.9526,98,0.08299999999999996
FINAL_mlp_hidden_confounder_seed20260725,103,0.1662,0.9679,0.8842,0.9523,98,0.0837
FINAL_mlp_hidden_confounder_seed20260725,104,0.1978,0.9682,0.8834,0.9521,98,0.08479999999999999
FINAL_mlp_hidden_confounder_seed20260725,105,0.1881,0.9685,0.8831,0.9522,98,0.08540000000000003
FINAL_mlp_hidden_confounder_seed20260725,106,0.1789,0.9696,0.8869,0.9534,98,0.0827
FINAL_mlp_hidden_confounder_seed20260725,107,0.1751,0.9699,0.8865,0.9532,98,0.08340000000000003
FINAL_mlp_hidden_confounder_seed20260725,108,0.1617,0.9706,0.8863,0.9534,98,0.08430000000000004
FINAL_mlp_hidden_confounder_seed20260725,109,0.1928,0.9709,0.8839,0.953,98,0.08699999999999997
FINAL_mlp_hidden_confounder_seed20260725,110,0.2086,0.9712,0.8833,0.9527,98,0.08789999999999998
FINAL_mlp_hidden_confounder_seed20260725,111,0.1843,0.9712,0.8859,0.9531,98,0.08529999999999993
FINAL_mlp_hidden_confounder_seed20260725,112,0.1721,0.9711,0.8841,0.9525,98,0.08699999999999997
FINAL_mlp_hidden_confounder_seed20260725,113,0.1758,0.9712,0.8857,0.9526,98,0.08549999999999991
FINAL_mlp_hidden_confounder_seed20260725,114,0.1747,0.9714,0.8847,0.9528,98,0.0867
FINAL_mlp_hidden_confounder_seed20260725,115,0.1736,0.9718,0.8853,0.9525,98,0.08650000000000002
FINAL_mlp_hidden_confounder_seed20260725,116,0.1633,0.9722,0.8876,0.9526,98,0.08460000000000001
FINAL_mlp_hidden_confounder_seed20260725,117,0.1821,0.9725,0.8902,0.9534,117,0.08230000000000004
FINAL_mlp_hidden_confounder_seed20260725,118,0.173,0.9728,0.8892,0.9536,117,0.08360000000000001
FINAL_mlp_hidden_confounder_seed20260725,119,0.1545,0.9729,0.8903,0.9545,119,0.0826
FINAL_mlp_hidden_confounder_seed20260725,120,0.1666,0.973,0.8893,0.9544,119,0.0837
FINAL_mlp_hidden_confounder_seed20260725,121,0.1776,0.9734,0.8883,0.9542,119,0.08510000000000006
FINAL_mlp_hidden_confounder_seed20260725,122,0.1571,0.9741,0.8877,0.9543,119,0.08639999999999992
FINAL_mlp_hidden_confounder_seed20260725,123,0.1683,0.9748,0.8835,0.9527,119,0.09130000000000005
FINAL_mlp_hidden_confounder_seed20260725,124,0.1731,0.9746,0.8819,0.9525,119,0.0927
FINAL_mlp_hidden_confounder_seed20260725,125,0.1711,0.9746,0.88,0.9521,119,0.09460000000000002
FINAL_mlp_hidden_confounder_seed20260725,126,0.1606,0.9746,0.8823,0.9525,119,0.09230000000000005
FINAL_mlp_hidden_confounder_seed20260725,127,0.1672,0.9745,0.885,0.9533,119,0.08950000000000002
FINAL_mlp_hidden_confounder_seed20260725,128,0.1565,0.9753,0.8863,0.9535,119,0.08899999999999997
FINAL_mlp_hidden_confounder_seed20260725,129,0.1713,0.976,0.8889,0.9537,119,0.08709999999999996
FINAL_mlp_hidden_confounder_seed20260725,130,0.1574,0.9759,0.891,0.9539,130,0.08489999999999998
FINAL_mlp_hidden_confounder_seed20260725,131,0.1529,0.9759,0.8932,0.9546,131,0.0827
FINAL_mlp_hidden_confounder_seed20260725,132,0.1824,0.9756,0.8935,0.9547,132,0.08210000000000006
FINAL_mlp_hidden_confounder_seed20260725,133,0.1612,0.9754,0.8926,0.9542,132,0.0828000000000001
FINAL_mlp_hidden_confounder_seed20260725,134,0.1613,0.9753,0.893,0.9545,132,0.08229999999999993
FINAL_mlp_hidden_confounder_seed20260725,135,0.1494,0.9757,0.8965,0.9554,135,0.07920000000000005
FINAL_mlp_hidden_confounder_seed20260725,136,0.1501,0.976,0.8969,0.9556,136,0.07909999999999995
FINAL_mlp_hidden_confounder_seed20260725,137,0.1528,0.9765,0.8976,0.9558,137,0.07890000000000008
FINAL_mlp_hidden_confounder_seed20260725,138,0.1677,0.9765,0.8959,0.9556,137,0.0806
FINAL_mlp_hidden_confounder_seed20260725,139,0.1529,0.9764,0.8953,0.9555,137,0.08110000000000006
FINAL_mlp_hidden_confounder_seed20260725,140,0.1545,0.9762,0.8934,0.9555,137,0.08279999999999998
FINAL_mlp_hidden_confounder_seed20260725,141,0.1524,0.9764,0.8939,0.9559,137,0.08250000000000002
FINAL_mlp_hidden_confounder_seed20260725,142,0.1609,0.9766,0.895,0.956,137,0.0816
FINAL_mlp_hidden_confounder_seed20260725,143,0.1594,0.9773,0.8965,0.9564,137,0.08079999999999998
FINAL_mlp_hidden_confounder_seed20260725,144,0.1501,0.9776,0.8961,0.9559,137,0.08150000000000002
FINAL_mlp_hidden_confounder_seed20260725,145,0.1596,0.9782,0.8952,0.9556,137,0.08299999999999996
FINAL_mlp_hidden_confounder_seed20260725,146,0.1521,0.9784,0.895,0.9552,137,0.08340000000000003
FINAL_mlp_hidden_confounder_seed20260725,147,0.1613,0.9782,0.8961,0.956,137,0.08209999999999995
FINAL_mlp_hidden_confounder_seed20260725,148,0.1502,0.9778,0.8974,0.9566,137,0.08040000000000003
FINAL_mlp_hidden_confounder_seed20260725,149,0.1459,0.9769,0.8961,0.9565,137,0.08079999999999998
FINAL_mlp_hidden_confounder_seed20260725,150,0.1388,0.9768,0.8979,0.9569,150,0.07889999999999997
FINAL_mlp_hidden_confounder_seed20260725,151,0.14,0.9771,0.9013,0.9581,151,0.07579999999999998
FINAL_mlp_hidden_confounder_seed20260725,152,0.1622,0.9773,0.9008,0.9581,151,0.0764999999999999
FINAL_mlp_hidden_confounder_seed20260725,153,0.1584,0.9775,0.8985,0.9578,151,0.07900000000000007
FINAL_mlp_hidden_confounder_seed20260725,154,0.1493,0.9777,0.9012,0.9585,151,0.07650000000000001
FINAL_mlp_hidden_confounder_seed20260725,155,0.1419,0.9773,0.9025,0.9591,155,0.07479999999999998
FINAL_mlp_hidden_confounder_seed20260725,156,0.1357,0.9774,0.9036,0.9594,156,0.07380000000000009
FINAL_mlp_hidden_confounder_seed20260725,157,0.1478,0.9778,0.9034,0.9596,156,0.07440000000000002
FINAL_mlp_hidden_confounder_seed20260725,158,0.1536,0.9786,0.906,0.96,158,0.0726
FINAL_mlp_hidden_confounder_seed20260725,159,0.1408,0.9793,0.9066,0.9603,159,0.07269999999999999
FINAL_mlp_hidden_confounder_seed20260725,160,0.144,0.9797,0.9058,0.9601,159,0.07389999999999997
FINAL_mlp_hidden_confounder_seed20260725,161,0.1487,0.9797,0.9033,0.9598,159,0.07640000000000002
FINAL_mlp_hidden_confounder_seed20260725,162,0.1418,0.98,0.9046,0.9603,159,0.07540000000000002
FINAL_mlp_hidden_confounder_seed20260725,163,0.1422,0.9804,0.9089,0.9608,163,0.07150000000000001
FINAL_mlp_hidden_confounder_seed20260725,164,0.1545,0.981,0.9106,0.9611,164,0.07040000000000002
FINAL_mlp_hidden_confounder_seed20260725,165,0.1478,0.9814,0.9125,0.9612,165,0.06890000000000007
FINAL_mlp_hidden_confounder_seed20260725,166,0.1475,0.9814,0.9123,0.961,165,0.06910000000000005
FINAL_mlp_hidden_confounder_seed20260725,167,0.156,0.9812,0.914,0.9612,167,0.06719999999999993
FINAL_mlp_hidden_confounder_seed20260725,168,0.1323,0.9815,0.9146,0.9617,168,0.06690000000000007
FINAL_mlp_hidden_confounder_seed20260725,169,0.1472,0.9819,0.9139,0.9615,168,0.06799999999999995
FINAL_mlp_hidden_confounder_seed20260725,170,0.1364,0.9824,0.915,0.9614,170,0.06740000000000002
FINAL_mlp_hidden_confounder_seed20260725,171,0.1492,0.9827,0.9155,0.9613,171,0.06720000000000004
FINAL_mlp_hidden_confounder_seed20260725,172,0.1389,0.9828,0.9151,0.961,171,0.06769999999999998
FINAL_mlp_hidden_confounder_seed20260725,173,0.1352,0.9832,0.9154,0.9611,171,0.06779999999999997
FINAL_mlp_hidden_confounder_seed20260725,174,0.1585,0.9831,0.915,0.9608,171,0.06809999999999994
FINAL_mlp_hidden_confounder_seed20260725,175,0.1483,0.9831,0.9145,0.9609,171,0.0686
FINAL_mlp_hidden_confounder_seed20260725,176,0.1399,0.9829,0.914,0.9608,171,0.06889999999999996
FINAL_mlp_hidden_confounder_seed20260725,177,0.1324,0.9823,0.9126,0.9608,171,0.06969999999999998
FINAL_mlp_hidden_confounder_seed20260725,178,0.1346,0.982,0.912,0.9607,171,0.06999999999999995
FINAL_mlp_hidden_confounder_seed20260725,179,0.1464,0.9823,0.9117,0.9607,171,0.0706
FINAL_mlp_hidden_confounder_seed20260725,180,0.1313,0.9827,0.9126,0.9611,171,0.07010000000000005
FINAL_mlp_hidden_confounder_seed20260725,181,0.1245,0.983,0.9143,0.9619,171,0.06869999999999998
FINAL_mlp_hidden_confounder_seed20260725,182,0.1377,0.9831,0.9151,0.962,171,0.06799999999999995
FINAL_mlp_hidden_confounder_seed20260725,183,0.1336,0.9832,0.9132,0.9613,171,0.06999999999999995
FINAL_mlp_hidden_confounder_seed20260725,184,0.1305,0.9827,0.9144,0.9614,171,0.06830000000000003
FINAL_mlp_hidden_confounder_seed20260725,185,0.1317,0.9823,0.9153,0.9617,171,0.06699999999999995
FINAL_mlp_hidden_confounder_seed20260725,186,0.1404,0.9826,0.915,0.9613,171,0.0676
FINAL_mlp_hidden_confounder_seed20260725,187,0.1267,0.9833,0.9144,0.9611,171,0.06889999999999996
FINAL_mlp_hidden_confounder_seed20260725,188,0.137,0.9837,0.9144,0.9608,171,0.06930000000000003
